,year,to_country_id,to_country,performer,song,place_contest,sf_num,running_final,running_sf,place_final,points_final,place_sf,points_sf,points_tele_final,points_jury_final,points_tele_sf,points_jury_sf,composers,lyricists,lyrics,youtube_url,round,country,lgbtqia+,start_year,last_year
483,1985,no,Norway,Bobbysocks,la det swinge,1.0,,13.0,,1.0,123.0,,,,,,,Rolf Løvland,,"Fra en radio strømmer gamle melodier Og jeg våkner opp og spør meg hva som skjer Er det bare drøm og fantasier Når jeg føler at det swinger mer og mer?  La det swinge, la det rock 'n' roll La det swinge til du mister all kontroll Oh hi oh... La det swinge, la det rock 'n' roll  La musikken gå, la rytmen aldri stanse Kan du kjenne at du lever her og nå? Føler du hvor gjerne du vil danse? Oh... og hører du at hjertet slår og slår?  La det swinge, la det rock 'n' roll La det swinge til du mister all kontroll Oh hi oh... La det swinge, la det rock 'n' roll  Føler du hvor gjerne du vil danse? Hører du at hjertet slår og slår Og slår?  La det swinge, la det rock 'n' roll La det swinge til du mister all kontroll Oh hi oh... La det swinge, la det rock 'n' roll  La det swinge, la det rock 'n' roll La det swinge til du mister all kontroll Oh hi oh... La det swinge, la det rock 'n'... Swinge, la det roll 'n'... Swinge, la det rock 'n' roll",https://youtube.com/watch?v=GAOefRmvlqo,final,Norway,0.0,1960,2025
484,1985,de,Germany,Wind,für alle,2.0,,10.0,,2.0,105.0,,,,,,,Hanne Haller,,"Wieviele Menschen liegen wach In einer sternenklaren Nacht? Sie wissen nicht genau was morgen kommt Und träumen doch davon  Sie glauben an die Zärtlichkeit Und dass ein Hoffnungsschimmer bleibt An kleine Dinge und ein fernes Ziel Und auch an ein Gefühl  Für alle hier, die den Regenbogen auch im Dunkeln sehn Und die Wahrheit, die im Verborgnen liegt Für alle hier, die die ungesagten Worte verstehn Für alle die sing ich ein Lied  Für alles hier, für die Sehnsucht, die in Kinderaugen steht Für die Träume und für die Phantasie Und für den Mut, der die Zweifel und die Angst übersteht Für alle singe ich ein Lied  Gedanken drehn sich oft im Kreis Und Träume haben ihren Preis Und doch so lang es hier noch Menschen gibt Hat Sehnsucht noch ein Lied  Für alle hier, die den Regenbogen auch im Dunkeln sehn Und die Wahrheit, die im Verborgnen liegt Für alle hier, die die ungesagten Worte verstehn Für alle die sing ich ein Lied  Für alles hier, für die Sehnsucht, die in Kinderaugen steht Für die Träume und für die Phantasie Und für den Mut, der die Zweifel und die Angst übersteht Für alle die ist dieses Lied",https://youtube.com/watch?v=NO44b0qSV2g,final,Germany,0.0,1956,2025
485,1985,se,Sweden,Kikki Danielsson,bra vibrationer,3.0,,16.0,,3.0,103.0,,,,,,,Lasse Holm,Ingela Forsman,"Var har du varit någon stans? Jag vet ju att du fanns, innan jag fick se dig Visst fanns det andra i mitt liv Men mer än tidsfördriv, det kunde ingen ge mig  Men i dag känner jag något som jag aldrig känt Jag kan se att de är nåt som hänt  Du ger mig bra vibrationer Varje gång du tar min hand i din Och varje gång du ler Så får jag bra vibrationer Som kan leda till nå't mycket mer Och jag tror kärleken är på väg med stora steg  Vi möttes bara här om dan Men jag har blivit van att ha dig i min närhet Fast du är mera än en vän Är det för tidigt än att kalla det för kärlek  Och vi har mycket kvar, vi har bara börjat nu Men i natt vet jag att det är du  Som ger mig bra vibrationer Varje gång du tar min hand i din Och varje gång du ler Så får jag bra vibrationer Som kan leda till nå't mycket mer Och jag tror kärleken är på väg med stora steg  Att det kan bli problem, har jag fått lära mig Om man är snabb att säga 'ja' Men det är faktiskt ganska svårt att säga nej När det är dig jag vill ha  Du ger mig bra vibrationer Varje gång du tar min hand i din Och varje gång du ler Så får jag bra vibrationer Som kan leda till nå't mycket mer Och jag tror kärleken är på väg med stora steg",https://youtube.com/watch?v=4HzLAePT-5E,final,Sweden,0.0,1958,2025
486,1985,gb,United Kingdom,Vikki,love is...,4.0,,14.0,,4.0,100.0,,,,,,,James Kaleth;Vikki Watson,,"It's been a pleasant evening Now she says she's leaving And he's too proud to say out loud Oh baby, won't you stay?  Now she says she'll call him She finds herself fallin' When he reaches out and touches her hand She turns to walk away 'Cause there's always a weak one Always a strong one, who'll be the first to fall?  Love is the danger of meeting a stranger And takin' a chance on two hearts makin' it Love is the fire, the burnin' desire That makes the world go round Love is the feelin' that makes you believe in Takin' a chance on two hearts beatin' as one That's what love is  Still she's hesitating Is the ice worth breaking? Should she hold back or rush right in Where angels fear to tread? 'Cause there's always a weak one Always a strong one, who'll be the first to fall?  Love is the danger of meeting a stranger And takin' a chance on two hearts makin' it Love is the fire, the burnin' desire That makes the world go round Love is the feelin' that makes you believe in Takin' a chance on two hearts beatin' as one That's what love is, hoh...  Love is the danger of meeting a stranger And takin' a chance on two hearts makin' it Love is the fire, the burnin' desire That makes the world go round Love is the feelin' that makes you believe in Takin' a chance  Love is the danger of meeting a stranger And takin' a chance on two hearts makin' it Love is the fire, the burnin' desire That makes the world go round Love is the feelin' that makes you believe in Takin' a chance  Love is the danger of meeting a stranger And takin' a chance on two hearts makin' it Love is the fire, the burnin' desire That makes the world go round",https://youtube.com/watch?v=d37sYIghR7o,final,United Kingdom,0.0,1957,2025
487,1985,il,Israel,Izhar Cohen,olé olé,5.0,,11.0,,5.0,93.0,,,,,,,Kobi Oshrat,Hamutal Ben Zeev,"Or vatchelet bashamaim, veyored lefeta yom Ananim hofchim lemaim, keshet ola bamarom Shlal gvanim ve'or shamaim hatsov'im et ha'olam Veyafe hu shiv'ataim umechayech lechulam  Ole, ole hashir beyachad Kshehasimcha balev porachat Ole, ole hashir beyachad Gadol vekatan, kmo keshet be'anan  Ze laze rotsim lageshet, yachad mevakshim lachlom Ish le'ish rokmim po keshet, elef tsva'im lashalom Kach ba'im lashir halaila me'arba katsvei olam Hasimcha balev lo dai la, rega shel or lechulam  Ole, ole hashir beyachad Kshehasimcha balev porachat Ole, ole hashir beyachad Gadol vekatan, kmo keshet be'anan  Vehashir gover beintaim, mekarev et halvavot Mal'achim porsim knafaim venidlakim hanerot  Ole, ole hashir beyachad Kshehasimcha balev porachat Ole, ole hashir beyachad Gadol vekatan, kmo keshet be'anan  Ole, ole hashir beyachad Kshehasimcha balev porachat Ole, ole hashir beyachad Gadol vekatan, kmo keshet be'anan  Nananana... nanananana... Nananananana... Ole, ole hashir beyachad Gadol vekatan, kmo keshet be'anan  Kmo keshet be'anan (Kmo keshet be'anan)",https://youtube.com/watch?v=evRyT_4KcTQ,final,Israel,0.0,1973,2025
488,1986,es,Spain,Cadillac,valentino,10.0,,9.0,,10.0,51.0,,,,,,,José María Guzmán,,"En Madrid, un hotel Sucedió, hice mi papel Ella y yo, la pasión Coincidió en la recepción  Valentino no lo hubiera hecho mejor Rosas rojas con una invitación Un tango en el salón Champaña y seducción Y la orquesta sonará para los dos La pasión nos llevará a tu habitación  Valentino, Valentino  Atracción, emoción Caerá bajo mi control  Valentino, baila un tango para mí Quiero ser protagonista de tus films Valentino no lo hubiera hecho mejor Rosas rojas con una invitación Tumbada en la chaise-longue, esperando mi amor ¡Ay!, si Hollywood supiera quién soy yo Todo el mundo bailaría mi canción  Valentino, Valentino, Valentino",https://youtube.com/watch?v=XxuBOo_cFkg,final,Spain,0.0,1961,2025
489,1985,it,Italy,Al Bano and Romina Power,"magic, oh magic",7.0,,12.0,,7.0,78.0,,,,,,,Dario Farina;Michael Hoffmann,Cristiano Minellono,"(Magic, oh magic, c'è una musica strana) (Magic, oh magic, vagamente italiana)  Ciao a te, caro amico mio Ciao a te, che sai cos'è un addio E aspetti un giorno migliore Che sia pieno d'amore E qualcuno che si accorga di te  Ciao a te, che sogni non ne fai Ciao a te, che un giorno tornerai Pensando a un posto lontano Dove tu da bambino Ti fermavi a giocare con lei  Magic, oh magic, c'è una musica strana Magic, oh magic, vagamente italiana  Che colora di speranza L'infinito in una stanza E di colpo quella stanza non c'è  Magic, oh magic, c'è una musica strana Magic, oh magic, una fata morgana  Ciao a te, che non ti arrendi mai Ciao a te, che ricomincerai Cantando nuove parole Camminando verso il sole Anche adesso che il sole non c'è  Magic, oh magic, c'è una musica strana Magic, oh magic, vagamente italiana  Che colora di speranza L'infinito in una stanza E di colpo quella stanza non c'è  Magic, oh magic, c'è una musica strana Magic, oh magic, una fata morgana  Magic, oh magic, c'è una musica strana Magic, oh magic, vagamente italiana  Magic, oh magic, c'è una musica strana Magic, oh magic, una fata morgana",https://youtube.com/watch?v=y0X_tqgeOsg,final,Italy,0.0,1956,2025
490,1985,at,Austria,Gary Lux,kinder dieser welt,8.0,,17.0,,8.0,60.0,,,,,,,Geoff Bastow;Mick Jackson,Michael Kunze,"Mmm dududu mmm dududup dudu... Mmm dududu mmm dududup dudu... Mmm dududu mmm dududup dudu dududu... Ah...  Licht auf die Menschen, die man nicht sieht Regen auf Land, wo die Ernte verglüht Lieder aus Licht für die Kinder dieser Welt  Mut für die Schwachen, die sich nicht wehrn Ziele für die, die die Wüsten durchquern Lieder aus Licht für die Kinder dieser Welt  Mehr Blumen im Asphalt (Die Kinder) Gefühle statt Gewalt (Barn)  Ein Morgen hinterm Horizont Für alle Kinder dieser Welt  Glanz in den Augen, die stumpf sind und leer Träume in Herzen, die dumpf sind und schwer Lieder aus Licht für die Kinder dieser Welt (Los niños)  Die Kinder dieser Welt (Les enfants)  Die Kinder dieser Welt (Bambini)  Die Kinder dieser Welt  Hoffnung für die, die allein sind Die keinen Ausweg mehr sehn Lieder aus Licht für die, die im Schatten stehn  Mmm... Kraft für die Menschen, die resigniern Liebe für die, die den Glauben verliern Lieder aus Licht für die Kinder dieser Welt  Mehr Blumen im Asphalt (???) Gefühle statt Gewalt (Crianças)  Ein Morgen hinterm Horizont Für alle Kinder dieser Welt  Mehr Blumen im Asphalt (???) Gefühle statt Gewalt (???) Ein Morgen hinterm Horizont Für alle Kinder dieser Welt  (Mmm dududu mmm dududup dudu...) Mmm dududu mmm dududup dudu... Mmm dududu mmm dududup dudu dududu...  The children of the world",https://youtube.com/watch?v=2a2rYKHg9CA,final,Austria,0.0,1957,2025
491,1985,fi,Finland,Sonja Lumme,eläköön elämä,9.0,,2.0,,9.0,58.0,,,,,,,Petri Laaksonen,Veli-Pekka Lehto,"Kaupungissa on yö, en silti tähtiä nää Ei tähdet tuhannet tuikikkaan Ne taakse harmaiden harsojen jää Kaupungissa on yö, puistoon kanssasi jäin Sä seisot edessäin täynnä toivoa Ja silmäsi kertovat näin  Eläköön elämä ja yö Eläköön tumma taivas ja tähtien vyö Toivo kanssani ettei tähti tähteä lyö Sitä sielujen sympatiaa Josta isoisä kertoi sitä tarvitsee maa Jotta maailman lapset tähtiä katsella saa  Kaupungissa on yö, sun tähtisilmäsi nään Ja hyvän kaverin kainaloon Mä työnnän piiloon tän pörröisen pään Mä olen onnellinen, kun sun seuraasi jäin Sä seisot edessäin täynnä toivoa Ja silmäsi kertovat näin  Eläköön elämä ja yö Eläköön tumma taivas ja tähtien vyö Toivo kanssani ettei tähti tähteä lyö Sitä sielujen sympatiaa Josta isoisä kertoi sitä tarvitsee maa Jotta maailman lapset tähtiä katsella saa  Täynnä toivoa tänne jäin Kun silmäsi kertovan näin  Eläköön elämä ja yö Eläköön tumma taivas ja tähtien vyö Toivo kanssani ettei tähti tähteä lyö Sitä sielujen sympatiaa Josta isoisä kertoi sitä tarvitsee maa Jotta maailman lapset tähtiä katsella saa",https://youtube.com/watch?v=lM5IJPhHnN8,final,Finland,0.0,1961,2025
492,1985,fr,France,Roger Bens,femme dans ses rêves aussi,10.0,,6.0,,10.0,56.0,,,,,,,Didier Pascalis,,"C'est le vent, c'est la pluie, c'est l'enfant aussi De silences en défis, elle aime la nuit Quelquefois vague à l'âme, elle pose les armes Innocente ou bien charme, elle est une femme  Femme, dans sa vie, dans ses rêves aussi Femme, dans ses yeux, ses cris, ses aveux Femme, femme aimée et femme qui aime Femme, élégance, et femme qui danse  Mélodie, mélodrame, sourire et puis larmes Amoureuse ou sans âme, elle est d'abord femme  Femme, dans sa vie, dans ses rêves aussi Femme, dans ses yeux, ses cris, ses aveux Femme, femme aimée et femme qui aime Femme, élégance, et femme qui danse  Femme, dans sa vie, dans ses rêves aussi Femme, élégance, et femme qui danse  Et qui danse... danse... Danse... danse... Danse... danse...  Oh, femme, dans sa vie, dans ses rêves aussi Femme, dans ses yeux, ses cris, ses aveux Femme, femme aimée et femme qui aime Femme, élégance, et femme qui danse  Dans ses rêves aussi Femme, dans ses yeux, ses cris, ses aveux Femme, femme aimée et femme qui aime Femme, élégance, et femme qui danse  Qui danse",https://youtube.com/watch?v=vy4Z4Zd4s-c,final,France,0.0,1956,2025
493,1985,dk,Denmark,Hot Eyes,sku' du spør fra no'n,11.0,,4.0,,11.0,41.0,,,,,,,Søren Bundgaard,Keld Heick,"Der gik en time, ja, der gik nok mere Og jeg blev stadig ved at spekulere: Hvem var det nu du var? Så fik jeg end'lig svar, sag'n var soleklar Da vi var mindre var vi kammerater I gård'n derhjemme leged' vi to tit teater Når nogen spurgte hvem vi forestilled' svared' du:  Sku' du spørg' fra no'en? (Tør du eller ej?) Sku' du spørg' fra no'en, spørg så bare mig Ta' med til vores ønskeø Der får man li', hvad man ønsker sig Sku' du spørg' fra no'en? (Sig det en gang til) Sku' du spørg' fra no'en? Ka' du ikke se Hvis bar' du vil, så ta'r vi til Stedet, hvor alt kan ske  Jeg gik forsigtig hen til stedets jockey Og bad om noget med lidt mindre rock i Jeg så du rejste dig og styred' denne vej Lige hen mod mig Mon du ku' huske mig endnu? Jeg tror det Du ville danse med mig, men idet du spurgte Så ku' jeg li'som ikke dy mig for at le og si':  Sku' du spørg' fra no'en? (Tør du eller ej?) Sku' du spørg' fra no'en, spørg så bare mig Ta' med til vores ønskeø Der får man li', hvad man ønsker sig Sku' du spørg' fra no'en? (Sig det en gang til) Sku' du spørg' fra no'en? Ka' du ikke se Hvis bar' du vil, så ta'r vi til mit hem'lige sted Har du lyst, så kom dog med (Sku' du spørg'...?) Nej!  Sku' du spørg' fra no'en? (Tør du eller ej?) Sku' du spørg' fra no'en, spørg så bare mig Ta' med til vores ønskeø Der får man li', hvad man ønsker sig Sku' du spørg' fra no'en? (Sig det en gang til) Sku' du spørg' fra no'en? Yeah Hvis bar' du vil, så ta'r vi til Stedet, hvor alt kan ske",https://youtube.com/watch?v=9D6b-WyblBw,final,Denmark,0.0,1957,2025
494,1985,ch,Switzerland,Mariella Farré and Pino Gasparini,piano piano,12.0,,15.0,,12.0,39.0,,,,,,,Anita Kerr,Trudi Müller-Bosshard,"Du, das war ein schöner Tag Und du, ich möcht' dir sagen Daß ich dich sehr mag Und irgendwann möcht' ich dich wieder seh'n Doch jetzt ist es wohl besser, wenn ich geh'  Und Liebe, nein, Liebe Ein wunderschöner Tag, ich mag dich Doch Liebe, die muß nicht sein  Piano, Piano, nur so weit, immer Piano, Piano, nur so viel, immer Piano, Piano, nur ein Spass, keine Tränen Piano, Piano, nur so weit, immer Piano, Piano, nur so viel, immer Piano, Piano, keine Fragen und Szenen  Du, ich bin sehr gern bei dir Und du, ich fühl' mich ausgesprochen wohl mit dir Und ziemlich bald möcht' ich dich wieder seh'n Doch jetzt ist es wohl besser, wenn ich geh'  Und Liebe, nein, Liebe Ein wunderschöner Tag, ich mag dich Doch Liebe, die muß nicht sein  Piano, Piano, nur so weit, immer (Du, das war ein schöner Tag) Piano, Piano, nur so viel, immer Piano, Piano, nur ein Spass, keine Tränen (Du, ich möcht' dir sagen) (Daß ich dich sehr mag) Piano, Piano, nur so weit, immer (Und irgendwann möcht' ich dich wiedersehn) Piano, Piano, nur so viel, immer Piano, Piano, keine Fragen und Szenen (Doch jetzt ist es wohl besser, wenn ich geh')  Und Liebe, nein, Liebe Nein, Liebe muß nicht sein und dennoch Ich ahn's schon, ich liebe dich  Piano, Piano Piano, Piano, keine Fragen und Szenen Piano, Piano",https://youtube.com/watch?v=bpCFuTA900s,final,Switzerland,0.0,1956,2025
495,1985,lu,Luxembourg,"Margo, Franck, Diane, Ireen, Malcolm & Chris","children, kinder, enfants",13.0,,18.0,,13.0,37.0,,,,,,,Ralph Siegel,Gunter Johansen;Jean-Michel Beriat,"Nananana... nananana... nananana nana nana... Nananana... nananana... nananana nana nana... Nananana... nananana... nananana nana nana... Nananana nananana...  Tous les enfants ont dans les yeux des rêves fous, des rêves bleus Petits géants à mèches blondes, ils ont les mots d'un autre monde Enfants terribles ou enfants sages, on dirait qu'ils sont en voyage Tous les enfants sont des images  Tous les enfants sont capitaines, ils s'appellent Mozart ou Verlaine Pendant que dort la capitale, ils s'amusent avec les étoiles Petits trésors ou méchants diables, ils nous sont tous indispensables Tous les enfants sont formidables  Enfants, montrez-nous le chemin de la vie en chantant Donnez-nous la main  Tous les enfants ont dans le cœur toute la magie des explorateurs Bébés champions ou chercheurs d'or, ils voient la vie en technicolor Sur tous les murs ils ont écrit ""à bas le blues"" et ""viva la vie"" Tous les enfants sont funambules, ils disent ""je t'aime"" en faisant des bulles  Tous les enfants sont magiciens, ils ont la terre au creux des mains (Enfants) Avec leurs larmes de crocodile, ce sont les rois de l'an deux mille (Restons tous des enfants) Ils mangent glace et mettent feu, ils nous agacent et c'est tant mieux (Amoureux et vivants) Tous les enfants sont merveilleux (Eternellement)  Tous les enfants ont dans les yeux des rêves fous, des rêves bleus (Enfants) Petits géants à mèches blondes, ils ont les mots d'un autre monde (Montrez-nous le chemin) Enfants terribles ou enfants sages, on dirait qu'ils sont en voyage (De la vie en chantant) Tous les enfants sont des images (Donnez-nous la main)  Tous les enfants sont capitaines, ils s'appellent Mozart ou Verlaine Pendant que dort la capitale, ils s'amusent avec les étoiles Petits trésors ou méchants diables, ils nous sont tous indispensables Tous les enfants sont formidables  Enfants (Children are loud, screaming and crying, we need to go to them when they cry)  (Kinder sind wir, Kinder seid ihr, Kinder sind alle um uns her)  Montrez-nous le chemin (Children are small, learn to be tall, look at them, you'll see your life go by)  (Kinder sind hier, Kinder sind dort, Kinder braucht diese Welt so sehr)  De la vie en chantant (Out of their place, dirt on their face, children make everyone sing along)  (Kinder sind alt, Kinder sind jung, Kinder sind kindlich und genial)  Donnez-nous la main (Sharing our dreams right to the end)  (Kinder, das warn wir alle mal)   Enfants (Children are good, children are bad, doing their best to drive you mad)  (Kinder sind laut, Kinder sind leis, Kinder kann oft nur ein Kind's verstehn)  Restons tous des enfants (Children are neat, honest and sweet, holding their dreams in people's hand)  (Kinder sind klein, werden schnell groß, an ihnen sieht man die Zeit vergehn)  Amoureux et vivants (Children are cute, children are wise, look at the laughter in their eyes)  (Kinder sind wild, Kinder, die sehn alles mit anderen Augen an)  Eternellement (Children are stars)  (Kinder sind wir, Kinder seid ihr)   Children,  Kinder,  enfants",https://youtube.com/watch?v=_aElCCjn6QU,final,Luxembourg,0.0,1956,2025
